id,place_id,name,formatted_address,formatted_phone_number,international_phone_number,lat,long,rating,url,vicinity,website,state,city
25176,ChIJLw827zDE1WoRGEfF3T2jydU,14 @ Red Hill,"14 Tumbywood Rd, Red Hill VIC 3937, Australia",0409 404 014,+61 409 404 014,-38.357435,145.014292,0,https://maps.google.com/?cid=15405023486506518296,"14 Tumbywood Road, Red Hill",http://www.redhillvic.com.au/,Free State,red hill
33141,ChIJraSOGuThZh4Rotpb0uabixs,14 Clifford St,"14 Clifford St, Quigney Beach, East London, 5201, South Africa",073 156 5076,+27 73 156 5076,-33.0195656,27.9181534,3.5,https://maps.google.com/?cid=1984851476460853922,"14 Clifford Street, Quigney Beach, East London",not available,Eastern Cape,quigney
21117,ChIJHwlCsAR1zh0RiiNcv6F4eaE,14 on Kersbos,"14 Kersbos St, Vermont, 7201, South Africa",082 303 5416,+27 82 303 5416,-34.41645,19.15168,5,https://maps.google.com/?cid=11635463748383941514,"14 Kersbos Street, Vermont",not available,Western Cape,vermont
20332,ChIJ35I_R3dCzB0RHfn68VPhOD0,14 on Klein Constantia,"14 Klein Constantia Rd, Nova Constantia, Cape Town, 7806, South Africa",072 392 9257,+27 72 392 9257,-34.0334857,18.4323845,5,https://maps.google.com/?cid=4411523585667692829,"14 Klein Constantia Road, Nova Constantia, Cape Town",https://www.14onkleinconstantia.com/,Western Cape,groot zwaarmoed
34817,ChIJ05ldjoP79h4RcXAjNFyHsBo,14 on Neville,"14 Neville Road, Gillitts, Everton, Durban, 3610, South Africa",072 215 8074,+27 72 215 8074,-29.776915,30.796313,0,https://maps.google.com/?cid=1923185870968680561,"14 Neville Road, Gillitts, Durban",not available,KwaZulu Natal,water fall
21065,ChIJPcKI0ETzzB0RrqxIRRVQJNk,14 Penguin Place,"14 Penguin Pl, Melkbosstrand, Cape Town, 7441, South Africa",082 066 9448,+27 82 066 9448,-33.70692,18.44298,3.9,https://maps.google.com/?cid=15646719057678871726,"14 Penguin Place, Melkbosstrand, Cape Town",http://14penguinplace.simplesite.com/,Western Cape,van riebeeckstrand
6147,ChIJSQLGJnBnzB0RE32jV0e-xgU,"15 on Orange Hotel, Autograph Collection","Orange Street & Grey's Pass, Gardens, Cape Town, 8001, South Africa",021 469 8000,+27 21 469 8000,-33.9286229,18.4141079,4.5,https://maps.google.com/?cid=416229229200637203,"Orange Street & Grey's Pass, Gardens, Cape Town",https://www.marriott.com/hotels/travel/cptor-african-pride-15-on-orange-hotel-autograph-collection/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,Central District,NULL
34330,ChIJp6G42zWgWB4R1TEwx1UHoY8,15 porter road,"15 Porter Rd, Southport, 4240, South Africa",061 158 0737,+27 61 158 0737,-30.676307,30.506796,1.5,https://maps.google.com/?cid=10349561483669549525,"15 Porter Rd, Southport",not available,KwaZulu Natal,sunwich port
14981,ChIJ1S2t6dQGwx4RNAKow7Q7AwQ,15 Raptors Lodge,"Safari Junction,, Raptor's View Wildlife Estate, R527, Hoedspruit, 1380, South Africa",083 448 9451,+27 83 448 9451,-24.3603036,30.9449351,4.6,https://maps.google.com/?cid=289140448644563508,"Safari Junction,, Raptor's View Wildlife Estate, R527, Hoedspruit",not available,Limpopo,mdlazi
20443,ChIJOx61lUEF1h0RC3QvCojP6Es,15 Witpeer Street Guesthouse,"15 Witpeer St, Heatherlands, George, 6530, South Africa",081 783 9499,+27 81 783 9499,-33.9485332,22.4482952,4.1,https://maps.google.com/?cid=5469849930634851339,"15 Witpeer Street, Heatherlands, George",http://15-witpeer-street-guesthouse.business.site/,Western Cape,heatherlands
22788,ChIJfQ6zq1gVzB0RThtdRLMEPQM,15onpenguin Guest House,"15 Penguin Dr, Simon's Town, Cape Town, 7975, South Africa",021 786 4545,+27 21 786 4545,-34.1683216,18.4257964,4.7,https://maps.google.com/?cid=233347923685743438,"15 Penguin Drive, Simon's Town",not available,Western Cape,da gama park
32596,ChIJMVsMnavdeh4Rs9uDAk0Xn4o,16 Beach Music B&B and Self-Catering,"16 Seestrand Way, Beachview, Port Elizabeth, 6070, South Africa",041 378 2858,+27 41 378 2858,-34.002323,25.328099,4.9,https://maps.google.com/?cid=9988728118053166003,"16 Seestrand Way, Beachview, Port Elizabeth",http://www.beachmusicpe.co.za/,Eastern Cape,van stadensriviermond
33726,ChIJeyzmBeTUeh4RfjyryzH14NM,16 de Mist accomodation,"16 De Mist Cir, Bluewater Beach, Port Elizabeth, 6210, South Africa",not available,not available,-33.861726,25.632573,4.3,https://maps.google.com/?cid=15267472331005181054,"16 De Mist Circle, Bluewater Beach, Port Elizabeth",not available,Eastern Cape,kabonqaba
33221,ChIJ7dooRGVZjR4R344fd8xjfQA,16 Horeb Street,"658 Horeb St, Clarens, 9707, South Africa",082 959 9169,+27 82 959 9169,-28.516928,28.427044,3.7,https://maps.google.com/?cid=35294101911867103,"658 Horeb Street, Clarens",not available,Eastern Cape,bokpoort
21818,ChIJP4TbKemlzB0RVvX56TLPA0s,16 Mile View,"36 Upper Rd, Yzerfontein, 7531, South Africa",083 411 0142,+27 83 411 0142,-33.3456088,18.1577237,5,https://maps.google.com/?cid=5405391795355514198,"36 Upper Road, Yzerfontein",https://www.booking.com/hotel/za/16-mile-view.html,Western Cape,ysterfontein
26330,ChIJNRl6Shbekx4Rh_jpiqd6W5I,16 On Versfeld,"16 Versfeld St, Wilgenhof, Kroonstad, 9499, South Africa",076 862 4068,+27 76 862 4068,-27.68065,27.24559,0,https://maps.google.com/?cid=10546157812426864775,"16 Versfeld Street, Wilgenhof, Kroonstad",not available,Free State,gelukwaarts
20115,ChIJH24IZNIPlR4R1hR9KTddLFE,165 Mount Pellan,"165 Mount Pellan Dr, Glenvista, Johannesburg South, 2091, South Africa",082 551 7585,+27 82 551 7585,-26.2788499,28.06011,5,https://maps.google.com/?cid=5849152507548079318,"165 Mount Pellan Drive, Glenvista",https://165mountpellan.co.za/,Gauteng,glenvista
16050,ChIJmS5cNKW2d0gRR-q_hzNZMRE,16th century Tudor cottage,"15 Bunyans Mead, High St, Elstow, Bedford MK42 9XY, UK",01234 602493,+44 1234 602493,52.115826,-0.4678997,2.5,https://maps.google.com/?cid=1238869450359302727,"15 Bunyans Mead, High Street, Elstow, Bedford",not available,North West,stewartby
23157,ChIJAxdKWE1mzB0RaGxIc33mpFk,17 Geneva - Upper,"17A Geneva Drive, Camps Bay, Cape Town, 8040, South Africa",021 428 6440,+27 21 428 6440,-33.954727,18.379292,3.7,https://maps.google.com/?cid=6459541192035560552,"17A Geneva Drive, Cape Town",not available,Western Cape,kampsbaai
20016,ChIJi2f-prQTlR4RvDLUpp1n1og,17 on 13th Guest House,"17 13th Ave, Edenvale, 1610, South Africa",011 453 8875,+27 11 453 8875,-26.14715,28.16001,4.7,https://maps.google.com/?cid=9860182360980730556,"17 13th Avenue, Edenvale",http://www.17on13th.co.za/,Gauteng,edendale
32678,ChIJz4L0xmPReh4RGP1Q_Z3C9_s,17 on 5th Avenue Guest House,"17 5th Ave, Walmer, Port Elizabeth, 6070, South Africa",041 581 7822,+27 41 581 7822,-33.9801768,25.6000341,4.4,https://maps.google.com/?cid=18156194406583041304,"17 5th Avenue, Walmer, Port Elizabeth",http://www.17on5thavenue.co.za/,Eastern Cape,walmer
18083,ChIJ_XV7zErPjR4RPiqDPk9J9I0,17 on Beeton Boutique Guest House and Restaurant,"17, Beeton St, Ladybrand, 9745, South Africa",084 801 0428,+27 84 801 0428,-29.195695,27.4530969,4.3,https://maps.google.com/?cid=10228881258365266494,"17, Beeton Street, Ladybrand",http://www.17onbeeton.co.za/,North West,matsaneng
22267,ChIJ624oqUiqKhwRzkoHgaF76Zc,17 on Bird Guest House,"17 Bird St, Beaufort West, 6970, South Africa",023 414 3744,+27 23 414 3744,-32.3476908,22.5838854,4.4,https://maps.google.com/?cid=10946416302885391054,"17 Bird Street, Beaufort West",http://www.17onbird.co.za/,Western Cape,beaufort-wes
32686,ChIJZ-k3qQVhlR4RXcW6h_CgRo4,174 Premier Guest House,"174 Premier St, Waterkloof, Pretoria, 0145, South Africa",012 452 9980,+27 12 452 9980,-25.7743596,28.243611,4,https://maps.google.com/?cid=10252058556685272413,"174 Premier Street, Waterkloof, Pretoria",http://www.174cascades.co.za/,Eastern Cape,waterkloof
22540,ChIJB383NS4F1h0RaMvY8T8aROc,"17onWellington Suites, George","17 Wellington St, Bodorp, George, 6529, South Africa",044 874 0700,+27 44 874 0700,-33.95652,22.466293,4.3,https://maps.google.com/?cid=16664473383120456552,"17 Wellington Street, Bodorp, George",http://www.17onwellington.co.za/,Western Cape,borcherds
22482,ChIJ7aelc7lCzB0RFkUehYaC0YY,"18 on Hillwood Villa is a luxury home with 5 en suite bedrooms, tennis court and 2 swimming pools.","18 Hillwood Rd, Bishopscourt, Cape Town, 7708, South Africa",021 797 6710,+27 21 797 6710,-33.990671,18.445793,4.7,https://maps.google.com/?cid=9714689385485452566,"18 Hillwood Road, Bishopscourt, Cape Town",http://mantisownerscollection.com/property/18-on-hillwood/,Western Cape,bishopscourt
23766,ChIJe4cYiobLzR0Rjnu2zvjKhMk,18 On Kloof Guest House,"18 Kloof Rd, Mountainside, Gordon's Bay, 7140, South Africa",021 856 4556,+27 21 856 4556,-34.1647144,18.8639975,4.6,https://maps.google.com/?cid=14520954268518087566,"18 Kloof Road, Mountainside, Gordon's Bay",http://www.18onkloof.co.za/,Western Cape,gordonsbaai
24559,ChIJC2PaOTP89h4R8sYnU5ZmuuI,18 Pioneer Kloof,"18 Pioneer Rd, Kloof, Durban, 3640, South Africa",082 789 1312,+27 82 789 1312,-29.786252,30.849144,4.6,https://maps.google.com/?cid=16337483394066138866,"18 Pioneer Road, Kloof, Durban",not available,Free State,kranskloof
16619,ChIJaRRpm3JTeh4RMXW8Kgmjkuw,18 Protea Street B&B,"18 Protea St, Humansdorp, 6300, South Africa",042 291 0028,+27 42 291 0028,-34.030353,24.787644,2.5,https://maps.google.com/?cid=17046866799317775665,"18 Protea Street, Humansdorp",not available,North West,kruisfontein
17438,ChIJX91ceOTVeh4R7Y_fl0WZPMg,18 Towpath,"18 Mackay St, Redhouse, Port Elizabeth, 6201, South Africa",072 344 1941,+27 72 344 1941,-33.8409534,25.5741361,4.3,https://maps.google.com/?cid=14428575830368030701,"18 Mackay Street, Redhouse, Port Elizabeth",http://www.28towpath.com/,North West,west end
24926,ChIJbVpei_ykyIkRoSOWz3ZzX3A,1825 Inn Bed and Breakfast,"409 S Lingle Ave, Palmyra, PA 17078, USA",(717) 838-8282,+1 717-838-8282,40.294598,-76.604069,4.9,https://maps.google.com/?cid=8097317609161499553,"409 South Lingle Avenue, Palmyra",http://www.1825inn.com/?utm_source=google&utm_medium=GMB,Free State,palmyra
32631,ChIJk_tSrg3Seh4RwzmSrdV27fk,184@Villiers,"184 Villiers Rd, Walmer, Port Elizabeth, 6070, South Africa",083 284 2191,+27 83 284 2191,-33.98272,25.58824,2.5,https://maps.google.com/?cid=18009181145036634563,"184 Villiers Road, Walmer, Port Elizabeth",not available,Eastern Cape,villiera
23775,ChIJ_Q7_uoHLzR0ROmsJgHf2JeQ,185 Beach Road Villa and Apartments,"185 Beach Rd, Gordons Bay Central, Cape Town, 7140, South Africa",083 625 1905,+27 83 625 1905,-34.166553,18.857199,4.3,https://maps.google.com/?cid=16439817007895505722,"185 Beach Road, Gordons Bay Central, Cape Town",http://www.185beachroad.co.za/,Western Cape,gordon's bay
33671,ChIJ1WIswWokex4Ruz5RoqQePo0,19 on Barkly - Self-Catering Chalets & Rooms,"19 Barkly St, Uitenhage Upper Central, Uitenhage, 6229, South Africa",082 526 9432,+27 82 526 9432,-33.7602515,25.4005783,4.5,https://maps.google.com/?cid=10177605900350602939,"19 Barkly Street, Uitenhage Upper Central, Uitenhage",not available,Eastern Cape,mgonci
32025,ChIJbRRlKIhFYR4ReqX0ziZkzPk,1906 on Hill BnB,"69 Hill St, Stutterheim, 4930, South Africa",063 122 4214,+27 63 122 4214,-32.5699967,27.4235005,4.8,https://maps.google.com/?cid=17999871928536704378,"69 Hill Street, Stutterheim",http://www.1906onhill.co.za/,Eastern Cape,heckel
6692,ChIJIVB_2ovC7R4RNZ9tcQ3MTf0,196 on Victoria Bed & Breakfast,"196 Victoria Rd, Aviary Hill, Newcastle, 2940, South Africa",034 315 9126,+27 34 315 9126,-27.7181374,29.9215734,4.3,https://maps.google.com/?cid=18252469222912139061,"196 Victoria Road, Aviary Hill, Newcastle",http://www.196onvictoria.co.za/,Province of KwaZulu-Natal,Amajuba District Municipality
20553,ChIJ8YjiI-l4zR0R2oh8DPOy1Vs,19th Hole Golf Villa,"2 St Andrews Dr, Fairway Heights, Worcester, 6850, South Africa",023 347 7726,+27 23 347 7726,-33.6162699,19.4427176,4.2,https://maps.google.com/?cid=6617391984447097050,"2 Saint Andrews Drive, Fairway Heights, Worcester",http://www.19thholegolfvilla.co.za/,Western Cape,zweletemba
19610,ChIJaarjap9zlR4RLNmgy2d8UXs,2 Leafed Doors,"25 Belgrave St, Bryanston, Sandton, 2191, South Africa",011 463 8787,+27 11 463 8787,-26.0656608,28.0406399,4.3,https://maps.google.com/?cid=8886020325018491180,"25 Belgrave Street, Bryanston, Sandton",http://www.2leafeddoors.co.za/,Gauteng,bryanston
31981,ChIJG5q_HVGwZh4R1pSL7FXMMeg,2 Oaks Guest House,"10 Bryson St, King William's Town, 5600, South Africa",043 642 1953,+27 43 642 1953,-32.8749029,27.4008425,4.2,https://maps.google.com/?cid=16731378760070960342,"10 Bryson Street, King William's Town",http://www.2oaks.co.za/,Eastern Cape,hanover
20603,ChIJkVGJfx1CzB0RLVIs4zcwR6o,2 On Lismore,"2 Lismore Ave, Tokai, Cape Town, 7945, South Africa",071 853 5139,+27 71 853 5139,-34.0631155,18.4424199,4,https://maps.google.com/?cid=12269828726386872877,"2 Lismore Avenue, Tokai, Cape Town",http://www.2onlismore.co.za/,Western Cape,steenberg
16500,ChIJBVBmS5SAlh4Rfr5Mv1INo_A,2 Owls Guesthouse,"Corner of MC Roode St, Thabo Mbeki Rd, and, Potchefstroom, 2520, South Africa",082 321 9119,+27 82 321 9119,-26.672426,27.106036,5,https://maps.google.com/?cid=17339717639354498686,"Corner of MC Roode St, Thabo Mbeki Road, and, Potchefstroom",https://www.facebook.com/2OwlsGuesthouse/,North West,vyfhoek
33776,ChIJW5X9fY0MlR4R3VcRYEn__ho,2 The Apartment,"313 Roseways, 17 Tyrwhitt Ave, Rosebank, Rosebank, Johannesburg, 2196, South Africa",not available,not available,-26.1453819,28.0394724,4,https://maps.google.com/?cid=1945272779680077789,"313 Roseways, 17 Tyrwhitt Ave, Rosebank, Johannesburg",https://www.helloapartment.co.za/rooms/1-the-apartment/,Eastern Cape,rosebank
32947,ChIJq6qq6p74eh4Res4W_ek7gi0,"20 Houtbosch Bay, Tiptol, Honeymoon suite","14 Rameron Dr, Aston Bay, Jeffreys Bay, 6332, South Africa",076 781 3912,+27 76 781 3912,-34.0823293,24.914371,4.7,https://maps.google.com/?cid=3279249354838691450,"14 Rameron Drive, Aston Bay, Jeffreys Bay",http://www.jeffreys-bay-self-catering.co.za/,Eastern Cape,aston bay
25802,ChIJTVOTik4eWYgRN5nm3IqFMt0,200 Main,"200 Main St, Highlands, NC 28741, USA",(855) 271-2809,+1 855-271-2809,35.0546772,-83.2011288,4.6,https://maps.google.com/?cid=15938948862675687735,"200 Main Street, Highlands",https://www.200main.com/,Free State,highlands
32277,ChIJr6xyWnYiZx4RYoDB8qrJOIA,204 on Panorama,"Panorama Road 204, Sunsire on sea area, Sunrise-On-Sea, Round the Bend, 5201, South Africa",083 299 1918,+27 83 299 1918,-32.9173588,28.0500337,4.2,https://maps.google.com/?cid=9239356371604963426,"Panorama Road 204, Sunsire on sea area, Round the Bend",not available,Eastern Cape,sunrise-on-sea
22462,ChIJDVfuO0TUzR0R8net7ZQ_Vkw,205 New Cumberland,"Unit 205, New Cumberland163 Beach RoadMouille PointCape Town8005, Betty's Bay, Mouille Point, 8001, South Africa",021 434 3175,+27 21 434 3175,-34.3676443,18.8719197,0,https://maps.google.com/?cid=5500653903754917874,"Unit 205, New Cumberland163 Beach RoadMouille PointCape Town8005, Mouille Point",not available,Western Cape,bettysbaai
23623,ChIJbUE9IjhnzB0RemFlblv6hgM,207 The Odyssey,"197 Main Rd, Green Point, Cape Town, 8051, South Africa",071 603 6750,+27 71 603 6750,-33.9083293,18.4022863,4.6,https://maps.google.com/?cid=254165699594117498,"197 Main Road, Green Point, Cape Town",https://207-the-odyssey.business.site/?m=true,Western Cape,drieankerbaai
20077,ChIJt__epKN2lR4Rgefnez33plo,21 Kingfisher Guest House,"21 Kingfisher Dr, Fourways, Sandton, 2165, South Africa",011 467 3143,+27 11 467 3143,-26.0271655,27.9988596,4.5,https://maps.google.com/?cid=6532180152991344513,"21 Kingfisher Drive, Fourways, Sandton",http://www.21kingfisher.co.za/,Gauteng,four ways
22733,ChIJaWx8ngJnzB0R-_HThmUxOls,21 Nettleton,"19 - 23 Nettleton Rd, Clifton, Cape Town, 8005, South Africa",021 438 1122,+27 21 438 1122,-33.935633,18.38083,5,https://maps.google.com/?cid=6573620918224155131,"19 - 23 Nettleton Road, Clifton, Cape Town",http://www.21nettleton.com/,Western Cape,clifton
23146,ChIJyWWm9cmlzB0RmFrzqhUWqwQ,21 ON BAKOOND,"Bakoond Cl, Yzerfontein, 7351, South Africa",082 897 3518,+27 82 897 3518,-33.3655944,18.1653075,4.9,https://maps.google.com/?cid=336386879487433368,"Bakoond Close, Yzerfontein",not available,Western Cape,kalkoond
20164,ChIJh-ez37hBzB0RZwdDYV14A-U,21 On Bunker,"21 Bunker Rd, Muizenberg, Cape Town, 7945, South Africa",078 467 3565,+27 78 467 3565,-34.0895243,18.4541467,5,https://maps.google.com/?cid=16502165802074703719,"21 Bunker Road, Muizenberg, Cape Town",http://www.21onbunker.co.za/,Western Cape,grassy park
26306,ChIJeSFEkVbEjx4RkTkWKPgMU-Y,21 On Coetzee Guest House,"21 Coetzee St, Fichardt Park, Bloemfontein, 9317, South Africa",082 776 8932,+27 82 776 8932,-29.1502241,26.1762596,3.9,https://maps.google.com/?cid=16596623311754377617,"21 Coetzee Street, Fichardt Park, Bloemfontein",http://www.21oncoetzeest.wixsite.com/guest-house,Free State,fichardtpark
16524,ChIJoRkmPmB5cUgR9YkhC_wNMSE,21 Park Lane,"21 Park Ln, Corsham SN13 9LQ, UK",01249 715677,+44 1249 715677,51.4325752,-2.2021479,4.5,https://maps.google.com/?cid=2391708253280111093,"21 Park Lane, Corsham",http://www.21parklane.com/,North West,klein-corsham
6758,ChIJ_7_jiti2WB4RIPZlrPoqirI,21@Howard,"Trafalgar, Southbroom, South Africa",079 538 2631,+27 79 538 2631,-30.9566898,30.2960963,5,https://maps.google.com/?cid=12865142541659797024,"Trafalgar, Southbroom",http://vichaven.co.za/trafalgar,Province of KwaZulu-Natal,Ugu District Municipality
15898,ChIJ1RtsbE-Blh4RhFTYCzzGEaI,218 on Beyers,"218 Beyers Naude Ave, 218, Potchefstroom, 2520, South Africa",082 570 5227,+27 82 570 5227,-26.73009,27.08996,5,https://maps.google.com/?cid=11678333269947470980,"218 Beyers Naude Avenue, 218, Potchefstroom",not available,North West,harpington
18828,ChIJn92uBhrevx4RS6-Tm8nG8IM,219Lalapalm,"Plot, 219 Lalapalm St, Kameeldrift East, Pretoria, 0035, South Africa",082 822 8930,+27 82 822 8930,-25.642141,28.2867807,4.8,https://maps.google.com/?cid=9507317382579990347,"Plot, 219 Lalapalm Street, Kameeldrift East, Pretoria",not available,Gauteng,stil gelee
23106,ChIJAZr8sUSyzR0Rec4yuQZ-QrM,22 Die Laan Self Catering Guest House Accommodation,"22 Die Laan, Stellenbosch Central, Stellenbosch, 7600, South Africa",021 886 8753,+27 21 886 8753,-33.9384289,18.8673905,5,https://maps.google.com/?cid=12917025248594022009,"22 Die Laan, Stellenbosch Central, Stellenbosch",http://22dielaan.co.za/,Western Cape,idas valley
32309,ChIJiVasnJnTeh4R9yRDMVwBLiM,22 on Mill Park,"22 Mill Park Rd, Mill Park, Port Elizabeth, 6001, South Africa",082 465 9154,+27 82 465 9154,-33.9614535,25.5912544,5,https://maps.google.com/?cid=2534965135731270903,"22 Mill Park Road, Mill Park, Port Elizabeth",http://www.22onmillpark.co.za/,Eastern Cape,sydenham
22260,ChIJTUumhW3ieB4RMSx9QGV0zBA,22 Robberg Road,"22 Robberg Rd, Plettenberg Bay, 6600, South Africa",083 292 2724,+27 83 292 2724,-34.0648399,23.3699,4.8,https://maps.google.com/?cid=1210470378078284849,"22 Robberg Road, Plettenberg Bay",not available,Western Cape,beacon island estate
34758,ChIJO1MzwfYT9x4Rz7GJm-P30Fo,22 Sanctuary,"22 Sanctuary, Port Zimbali, Dolphin Coast, South Africa",071 872 7354,+27 71 872 7354,-29.5489926,31.1877233,4.4,https://maps.google.com/?cid=6544002815508459983,"22 Sanctuary, Dolphin Coast",not available,KwaZulu Natal,upper tongaat
34763,ChIJwZ85-egT9x4RXY2_EJdMmR0,22 Tinderwood Loop,"22 Tinderwood loop Zimbali Coastal Resort Zimbali, Dolphin Coast, 4422, South Africa",083 786 1101,+27 83 786 1101,-29.564496,31.1851163,4.8,https://maps.google.com/?cid=2132820110241402205,22 Tinderwood loop Zimbali Coastal Resort Zimbali,http://zimbali.com/homes/25-22-Tinderwood-Loop-Ballito-Zimbali-South-Africa-4399/,KwaZulu Natal,upper tongaat
23228,ChIJqfwYEPW8zR0Rf21CFburzHA,22 Van Wijk Tourist Accommodation,"22 Van Wijk St, Franschhoek, 7690, South Africa",not available,not available,-33.911665,19.118854,4.6,https://maps.google.com/?cid=8128060247500811647,"22 Van Wijk Street, Franschhoek",http://22vanwijkstreettouristaccommodation.southafricahotels.website/,Western Cape,robertsvlei
34756,ChIJJaWOxesT9x4RKmdRuLIewlY,223 Zimbali Suites,"5 Cork Wood drive Zimabli Coastal Resort Unit 223, Port Zimbali, Dolphin Coast, 4420, South Africa",082 387 2384,+27 82 387 2384,-29.5629997,31.1891781,4.6,https://maps.google.com/?cid=6251592985689024298,"5 Cork Wood drive Zimabli Coastal Resort Unit 223, Dolphin Coast",http://www.zimbalisuites.co.za/,KwaZulu Natal,upper tongaat
19047,ChIJxd-0LM9flR4RWRx4SjnBrwQ,224 on Carinus Bed & Breakfast,"224 Carinus St, Meyerspark, Pretoria, 0184, South Africa",012 803 0723,+27 12 803 0723,-25.742542,28.316966,4.8,https://maps.google.com/?cid=337700948882758745,"224 Carinus Street, Meyerspark, Pretoria",http://www.224.co.za/,Gauteng,waltloo
18624,ChIJP_Q4QUf89h4Rj7-XUOaQVds,23 Dan Pienaar Road,"23 Dan Pienaar Rd, Kloof, 3610, South Africa",082 680 0100,+27 82 680 0100,-29.7823989,30.8338002,4,https://maps.google.com/?cid=15804697786195623823,"23 Dan Pienaar Road, Kloof",not available,North West,everton
